customer_id,tenure,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage,contract_type,payment_method,churn
CUST-000823,47,80.2,3465.14,1,25,one_year,auto_pay,0
CUST-000824,45,93.75,3902.25,1,93,one_year,bank_transfer,0
CUST-000825,6,27.19,175.24,1,161,monthly,credit_card,1
CUST-000826,49,71.57,3621.61,2,493,monthly,mailed_check,0
CUST-000827,65,68.16,4373.76,5,110,one_year,credit_card,1
CUST-000828,63,112.17,7277.33,1,258,two_year,mailed_check,0
CUST-000829,2,69.35,150.77,1,278,monthly,credit_card,0
CUST-000830,17,66.83,1045.08,0,186,monthly,credit_card,0
CUST-000831,17,116.22,1874.47,1,460,two_year,bank_transfer,0
CUST-000832,33,65.06,2301.69,2,55,monthly,credit_card,1
CUST-000833,10,38.09,402.28,1,436,monthly,credit_card,1
CUST-000834,62,41.69,2840.29,2,374,one_year,credit_card,0
CUST-000835,56,29.52,1591.59,0,159,monthly,auto_pay,0
CUST-000836,59,20.06,1288.85,1,386,monthly,mailed_check,0
CUST-000837,14,63.19,857.0,2,220,one_year,credit_card,0
CUST-000838,1,96.92,101.09,1,485,one_year,auto_pay,1
CUST-000839,66,93.35,6632.72,1,27,monthly,bank_transfer,0
CUST-000840,21,23.21,455.32,2,24,monthly,bank_transfer,0
CUST-000841,47,77.0,3405.94,2,276,one_year,bank_transfer,0
CUST-000842,66,35.43,2376.24,2,466,one_year,mailed_check,0
CUST-000843,2,114.11,243.91,0,41,one_year,auto_pay,1
CUST-000844,0,36.74,0.0,0,391,one_year,auto_pay,1
CUST-000845,0,82.66,0.0,1,469,one_year,mailed_check,0
CUST-000846,11,52.62,560.66,3,248,two_year,auto_pay,0
CUST-000847,3,84.16,247.74,1,434,one_year,credit_card,1
CUST-000848,59,61.23,3496.87,1,380,monthly,credit_card,1
CUST-000849,44,95.96,4569.71,3,114,two_year,bank_transfer,0
CUST-000850,71,43.07,2832.17,1,428,two_year,credit_card,0
CUST-000851,58,110.58,6508.91,2,352,monthly,auto_pay,0
CUST-000852,70,70.02,4556.45,2,16,monthly,bank_transfer,0
CUST-000853,17,95.61,1764.69,3,288,one_year,credit_card,1
CUST-000854,21,104.97,2335.72,2,330,monthly,bank_transfer,0
CUST-000855,62,119.88,7036.88,2,402,one_year,mailed_check,0
CUST-000856,17,42.39,691.48,4,387,monthly,mailed_check,0
CUST-000857,4,48.69,190.14,2,243,monthly,mailed_check,1
CUST-000858,48,45.04,2121.02,0,156,monthly,mailed_check,0
CUST-000859,58,46.29,2855.22,3,103,two_year,auto_pay,0
CUST-000860,70,78.24,5547.49,1,53,monthly,mailed_check,0
CUST-000861,67,119.35,7881.22,1,323,one_year,mailed_check,0
CUST-000862,8,119.03,994.03,3,480,monthly,auto_pay,1
CUST-000863,56,72.68,4035.78,3,49,monthly,bank_transfer,0
CUST-000864,61,83.9,4737.37,2,354,monthly,mailed_check,0
CUST-000865,50,106.0,4883.94,2,296,monthly,bank_transfer,0
CUST-000866,59,113.29,6451.45,0,94,one_year,credit_card,0
CUST-000867,61,40.39,2514.48,1,114,one_year,credit_card,0
CUST-000868,32,72.85,2160.95,3,149,monthly,auto_pay,0
CUST-000869,2,103.28,208.63,0,345,monthly,credit_card,1
CUST-000870,33,50.32,1584.04,2,156,one_year,credit_card,0
CUST-000871,14,63.98,930.73,0,415,one_year,credit_card,0
CUST-000872,8,118.56,858.99,0,191,monthly,auto_pay,1
CUST-000873,9,118.5,1059.89,1,63,one_year,bank_transfer,1
CUST-000874,50,110.61,5035.26,2,56,monthly,auto_pay,0
CUST-000875,36,99.84,3472.4,4,206,monthly,auto_pay,0
CUST-000876,39,46.91,1652.24,2,209,one_year,mailed_check,0
CUST-000877,54,52.09,2795.48,0,369,one_year,credit_card,0
CUST-000878,40,74.73,3148.83,1,244,one_year,bank_transfer,0
CUST-000879,45,76.08,3149.86,0,90,monthly,auto_pay,0
CUST-000880,6,70.55,443.21,0,114,monthly,bank_transfer,0
CUST-000881,62,83.67,5274.89,1,287,one_year,credit_card,0
CUST-000882,32,60.83,1948.35,1,173,monthly,credit_card,1
CUST-000883,11,94.92,1064.89,2,339,monthly,bank_transfer,1
CUST-000884,59,53.35,3044.34,2,462,one_year,bank_transfer,0
CUST-000885,53,53.07,2931.03,2,183,monthly,credit_card,1
CUST-000886,3,32.72,103.65,2,280,monthly,bank_transfer,0
CUST-000887,14,38.87,574.46,1,417,monthly,auto_pay,0
CUST-000888,1,105.05,100.21,0,113,two_year,mailed_check,0
CUST-000889,19,64.63,1265.77,0,260,monthly,auto_pay,1
CUST-000890,7,42.79,278.45,0,159,monthly,credit_card,1
CUST-000891,51,95.93,4887.95,0,317,monthly,auto_pay,1
CUST-000892,38,75.4,2580.19,2,374,monthly,credit_card,1
CUST-000893,71,22.12,1474.27,1,79,monthly,credit_card,0
CUST-000894,54,51.64,2862.03,1,101,one_year,auto_pay,0
CUST-000895,44,37.7,1783.0,1,21,monthly,bank_transfer,0
CUST-000896,37,85.59,2881.2,3,15,monthly,bank_transfer,0
CUST-000897,3,47.5,144.17,1,34,monthly,mailed_check,0
CUST-000898,5,26.49,136.07,4,356,monthly,credit_card,1
CUST-000899,44,25.49,1218.55,2,452,monthly,credit_card,0
CUST-000900,0,78.17,0.0,0,210,one_year,auto_pay,0
CUST-000901,3,22.17,61.23,0,442,one_year,bank_transfer,0
CUST-000902,15,104.88,1462.05,1,367,one_year,mailed_check,0
CUST-000903,64,35.54,2336.32,0,405,monthly,credit_card,0
CUST-000904,33,80.66,2510.39,0,372,two_year,bank_transfer,0
CUST-000905,51,64.47,3569.62,1,107,one_year,credit_card,0
CUST-000906,30,64.29,2090.98,0,266,monthly,credit_card,0
CUST-000907,12,27.18,355.43,1,267,monthly,bank_transfer,0
CUST-000908,27,100.28,2595.44,3,324,one_year,auto_pay,0
CUST-000909,6,109.31,684.32,1,400,monthly,credit_card,0
CUST-000910,56,21.1,1220.12,1,65,monthly,mailed_check,0
CUST-000911,13,37.86,446.47,0,340,one_year,auto_pay,0
CUST-000912,27,110.39,2840.78,1,418,monthly,bank_transfer,0
CUST-000913,71,74.95,5009.36,0,66,two_year,mailed_check,0
CUST-000914,43,35.0,1466.11,1,213,monthly,bank_transfer,0
CUST-000915,33,40.28,1449.68,0,448,monthly,credit_card,0
CUST-000916,39,86.0,3585.83,0,21,monthly,mailed_check,1
CUST-000917,57,92.48,5053.57,0,88,monthly,credit_card,0
CUST-000918,18,79.94,1447.56,1,403,two_year,mailed_check,0
CUST-000919,46,115.31,4977.8,2,94,one_year,mailed_check,0
CUST-000920,63,69.41,4178.18,2,353,two_year,mailed_check,0
CUST-000921,41,50.03,1872.77,0,451,monthly,bank_transfer,0
CUST-000922,32,67.72,2228.85,2,254,monthly,auto_pay,1
CUST-000923,10,55.97,577.27,1,247,monthly,mailed_check,1
CUST-000924,18,42.44,815.64,1,220,monthly,credit_card,1
CUST-000925,69,24.6,1823.53,2,192,two_year,bank_transfer,0
CUST-000926,39,55.22,2007.16,0,196,monthly,bank_transfer,0
CUST-000927,21,91.14,2006.97,2,281,monthly,auto_pay,1
CUST-000928,30,21.84,607.33,1,448,monthly,auto_pay,1
CUST-000929,42,63.92,2616.83,3,490,one_year,mailed_check,0
CUST-000930,39,84.4,3301.83,1,434,monthly,bank_transfer,0
CUST-000931,51,81.04,3760.63,2,68,one_year,credit_card,0
CUST-000932,18,97.66,1637.21,2,160,one_year,credit_card,0
CUST-000933,47,101.05,4531.94,3,380,one_year,mailed_check,1
CUST-000934,32,91.17,2700.12,5,277,monthly,bank_transfer,1
CUST-000935,68,30.28,2237.8,2,173,monthly,auto_pay,0
CUST-000936,11,67.5,711.07,2,162,monthly,auto_pay,1
CUST-000937,10,80.34,803.59,2,67,two_year,mailed_check,0
CUST-000938,33,44.56,1616.51,0,172,two_year,credit_card,0
CUST-000939,37,24.26,909.58,2,216,one_year,credit_card,0
CUST-000940,50,42.36,2080.51,1,213,monthly,auto_pay,0
CUST-000941,29,65.49,2062.46,3,278,monthly,bank_transfer,0
CUST-000942,66,61.39,3826.87,2,143,one_year,mailed_check,0
CUST-000943,34,37.67,1198.68,1,110,monthly,credit_card,0
CUST-000944,9,102.44,928.48,3,444,one_year,bank_transfer,0
CUST-000945,8,112.57,887.47,0,208,one_year,mailed_check,0
CUST-000946,71,40.13,3018.47,2,134,monthly,mailed_check,0
CUST-000947,9,112.96,923.52,0,321,monthly,credit_card,1
CUST-000948,69,21.79,1538.91,1,275,monthly,mailed_check,0
CUST-000949,20,112.5,2344.81,1,292,monthly,credit_card,0
CUST-000950,6,115.19,756.37,1,118,one_year,credit_card,1
CUST-000951,22,21.21,433.56,1,364,monthly,mailed_check,0
CUST-000952,44,96.3,4022.16,2,104,monthly,credit_card,0
CUST-000953,31,117.02,3941.37,0,419,monthly,bank_transfer,1
CUST-000954,57,110.59,6468.32,2,217,monthly,credit_card,0
CUST-000955,44,117.07,4675.17,0,210,one_year,auto_pay,0
CUST-000956,29,75.03,1991.94,0,200,one_year,credit_card,0
CUST-000957,46,27.82,1352.78,3,217,monthly,bank_transfer,0
CUST-000958,70,104.98,7447.77,2,336,monthly,bank_transfer,0
CUST-000959,30,81.38,2473.34,0,253,monthly,auto_pay,0
CUST-000960,11,81.47,964.25,2,72,monthly,bank_transfer,0
CUST-000961,29,61.73,1697.47,2,287,monthly,credit_card,0
CUST-000962,61,77.18,4388.24,1,140,two_year,bank_transfer,0
CUST-000963,15,35.36,542.47,2,63,monthly,bank_transfer,0
CUST-000964,69,93.98,6980.59,0,421,monthly,bank_transfer,0
CUST-000965,42,27.5,1100.77,3,163,monthly,auto_pay,0
CUST-000966,43,92.98,4143.11,6,301,one_year,bank_transfer,0
CUST-000967,23,104.9,2244.96,1,94,monthly,bank_transfer,1
CUST-000968,67,67.25,4210.09,2,176,two_year,mailed_check,0
CUST-000969,2,70.98,153.36,0,199,monthly,bank_transfer,1
CUST-000970,21,51.22,993.44,5,75,one_year,bank_transfer,1
CUST-000971,30,116.95,3174.73,1,486,one_year,credit_card,1
CUST-000972,34,93.31,3346.99,1,162,monthly,auto_pay,0
CUST-000973,34,56.9,1881.4,3,295,monthly,auto_pay,0
CUST-000974,10,37.48,367.05,1,287,monthly,auto_pay,1
CUST-000975,16,41.96,711.62,1,220,one_year,credit_card,1
CUST-000976,6,66.39,372.84,2,296,two_year,bank_transfer,0
CUST-000977,41,114.26,4825.51,1,287,monthly,bank_transfer,0
CUST-000978,25,93.41,2248.16,0,49,monthly,mailed_check,1
CUST-000979,41,41.52,1567.59,0,337,monthly,bank_transfer,0
CUST-000980,43,105.96,4727.14,3,65,monthly,bank_transfer,1
CUST-000981,51,57.82,2841.87,2,223,one_year,bank_transfer,0
CUST-000982,39,105.17,4402.36,1,188,monthly,mailed_check,0
CUST-000983,47,44.17,2249.97,2,229,monthly,auto_pay,0
CUST-000984,42,81.87,3678.59,1,45,two_year,mailed_check,0
CUST-000985,47,112.67,5107.34,1,353,one_year,bank_transfer,0
CUST-000986,45,45.79,1951.99,2,215,one_year,mailed_check,0
CUST-000987,23,89.29,2215.01,0,39,monthly,mailed_check,1
CUST-000988,17,118.73,1999.42,1,11,two_year,auto_pay,0
CUST-000989,57,35.06,2081.45,1,274,one_year,auto_pay,1
CUST-000990,25,28.84,768.18,1,336,monthly,mailed_check,0
CUST-000991,40,87.42,3341.32,2,278,monthly,mailed_check,0
CUST-000992,14,53.97,698.02,1,363,two_year,bank_transfer,0
CUST-000993,31,27.12,861.71,1,380,monthly,auto_pay,0
CUST-000994,38,67.53,2612.43,2,437,one_year,bank_transfer,0
CUST-000995,45,95.38,4094.84,6,491,one_year,credit_card,0
CUST-000996,38,48.51,1874.61,2,443,one_year,bank_transfer,0
CUST-000997,26,53.5,1471.78,1,399,one_year,mailed_check,0
CUST-000998,70,104.57,7100.32,1,221,two_year,mailed_check,0
CUST-000999,37,72.01,2527.06,1,256,monthly,mailed_check,1
CUST-001000,59,104.27,6428.77,0,311,monthly,mailed_check,0
CUST-001001,53,64.64,3621.79,4,93,one_year,auto_pay,0
CUST-001002,40,115.3,5031.04,2,342,monthly,mailed_check,0
CUST-001003,64,85.08,5061.33,1,298,one_year,credit_card,0
CUST-001004,9,31.59,306.44,2,264,one_year,bank_transfer,0
CUST-001005,67,108.51,7655.63,2,418,monthly,credit_card,0
CUST-001006,62,68.93,4446.23,1,346,one_year,mailed_check,0
CUST-001007,36,34.16,1183.78,0,466,monthly,auto_pay,0
CUST-001008,53,35.27,1690.68,1,488,two_year,mailed_check,0
CUST-001009,37,88.75,3288.71,0,414,monthly,bank_transfer,0
CUST-001010,19,24.74,449.92,1,155,one_year,bank_transfer,0
CUST-001011,58,48.66,2703.64,2,102,two_year,auto_pay,0
CUST-001012,17,33.98,627.01,1,156,monthly,auto_pay,0
CUST-001013,22,64.11,1312.53,1,359,monthly,bank_transfer,0
CUST-001014,37,61.44,2470.71,1,433,monthly,bank_transfer,0
CUST-001015,61,72.19,4406.94,1,441,one_year,auto_pay,0
CUST-001016,28,47.96,1433.73,0,345,monthly,credit_card,0
CUST-001017,36,23.2,799.05,3,343,monthly,credit_card,1
CUST-001018,3,81.44,250.86,0,476,two_year,credit_card,0
CUST-001019,8,57.37,464.15,1,346,monthly,credit_card,1
CUST-001020,4,85.13,369.41,3,79,monthly,credit_card,0
CUST-001021,5,30.87,144.45,2,255,one_year,credit_card,0
CUST-001022,63,21.38,1267.35,1,185,monthly,credit_card,0
CUST-001023,61,44.83,2980.18,2,322,monthly,mailed_check,0
CUST-001024,59,65.65,3561.91,2,321,two_year,credit_card,0
CUST-001025,4,59.41,244.04,1,154,one_year,auto_pay,0
CUST-001026,5,101.03,460.75,1,156,monthly,credit_card,0
CUST-001027,20,57.78,1057.83,2,53,one_year,mailed_check,0
CUST-001028,41,73.04,3052.83,0,153,monthly,credit_card,0
CUST-001029,24,79.35,1923.97,2,415,monthly,auto_pay,0
CUST-001030,35,22.18,787.64,0,331,one_year,auto_pay,0
CUST-001031,12,71.51,853.6,2,472,monthly,mailed_check,0
CUST-001032,53,54.48,3027.4,0,463,monthly,auto_pay,0
CUST-001033,22,62.13,1501.41,1,429,two_year,auto_pay,0
CUST-001034,4,30.03,114.73,0,98,monthly,mailed_check,0
CUST-001035,54,98.28,5119.71,0,173,monthly,mailed_check,0
CUST-001036,65,114.24,7162.81,2,38,monthly,bank_transfer,0
CUST-001037,1,22.23,23.4,2,55,one_year,mailed_check,1
CUST-001038,31,80.14,2408.82,2,123,one_year,mailed_check,0
CUST-001039,60,96.38,5987.21,4,147,two_year,auto_pay,0
CUST-001040,51,48.48,2445.72,2,17,monthly,mailed_check,1
CUST-001041,62,98.76,6255.14,1,422,one_year,credit_card,0
CUST-001042,30,83.24,2661.52,1,268,one_year,auto_pay,0
CUST-001043,27,112.92,3057.41,3,331,monthly,auto_pay,0
CUST-001044,51,118.1,5993.19,1,330,monthly,mailed_check,0
CUST-001045,11,24.23,254.11,3,483,one_year,credit_card,0
CUST-001046,17,64.49,1099.82,1,82,monthly,mailed_check,0
CUST-001047,43,74.7,3059.47,1,177,one_year,credit_card,0
CUST-001048,48,34.67,1778.51,2,161,monthly,bank_transfer,0
CUST-001049,8,53.63,419.5,2,280,monthly,auto_pay,0
CUST-001050,37,118.76,4068.17,2,267,two_year,bank_transfer,0
CUST-001051,26,21.62,532.89,0,397,one_year,mailed_check,0
CUST-001052,36,65.25,2365.25,2,284,monthly,mailed_check,0
CUST-001053,69,104.27,7793.64,0,124,one_year,credit_card,0
CUST-001054,5,52.39,251.5,0,286,monthly,bank_transfer,0
CUST-001055,72,67.98,4663.91,1,482,one_year,credit_card,0
CUST-001056,32,117.8,3699.15,0,293,monthly,auto_pay,0
CUST-001057,56,67.49,4133.01,2,300,monthly,mailed_check,1
CUST-001058,30,33.09,1061.24,0,96,monthly,auto_pay,0
CUST-001059,22,25.17,514.94,5,13,monthly,credit_card,1
CUST-001060,56,114.54,6560.17,2,112,monthly,credit_card,0
CUST-001061,50,46.58,2464.95,2,22,monthly,credit_card,0
CUST-001062,10,70.41,741.84,2,231,two_year,bank_transfer,1
CUST-001063,51,29.07,1479.26,2,442,monthly,auto_pay,0
CUST-001064,54,62.37,3524.14,3,228,monthly,credit_card,0
CUST-001065,28,113.01,3217.18,2,326,monthly,mailed_check,0
CUST-001066,67,70.24,4425.08,0,429,one_year,bank_transfer,0
CUST-001067,46,117.11,4908.75,4,383,monthly,auto_pay,1
CUST-001068,24,45.88,1072.38,2,328,monthly,auto_pay,1
CUST-001069,0,70.45,0.0,0,394,one_year,auto_pay,0
CUST-001070,49,105.95,5082.54,1,147,monthly,bank_transfer,0
CUST-001071,15,64.83,1036.41,2,216,two_year,bank_transfer,0
CUST-001072,55,47.95,2818.85,2,205,monthly,bank_transfer,1
CUST-001073,38,105.55,3637.14,0,401,one_year,credit_card,0
CUST-001074,34,58.99,1832.99,1,210,monthly,bank_transfer,1
CUST-001075,11,73.07,831.08,2,469,one_year,mailed_check,0
CUST-001076,51,117.65,6000.15,3,101,one_year,mailed_check,0
CUST-001077,12,38.65,431.27,1,94,monthly,mailed_check,1
CUST-001078,30,50.14,1596.12,0,360,monthly,bank_transfer,0
CUST-001079,61,23.11,1329.78,1,384,monthly,bank_transfer,0
CUST-001080,67,59.18,3630.53,0,342,monthly,credit_card,0
CUST-001081,72,40.02,3025.23,1,160,two_year,bank_transfer,0
CUST-001082,69,88.0,6203.31,1,14,one_year,auto_pay,0
CUST-001083,40,38.13,1493.0,1,167,one_year,bank_transfer,0
CUST-001084,14,87.48,1271.93,3,238,two_year,auto_pay,0
CUST-001085,61,46.35,3059.97,1,212,one_year,credit_card,0
CUST-001086,58,55.52,2920.16,0,461,one_year,bank_transfer,0
CUST-001087,72,54.89,4053.0,1,433,monthly,bank_transfer,0
CUST-001088,47,91.68,4066.08,3,389,monthly,bank_transfer,1
CUST-001089,10,66.65,663.05,1,20,monthly,credit_card,0
CUST-001090,36,56.13,1989.96,2,72,monthly,bank_transfer,0
CUST-001091,32,105.26,3294.2,2,222,monthly,mailed_check,0
CUST-001092,61,77.2,4417.56,1,314,monthly,mailed_check,0
CUST-001093,28,41.38,1228.77,0,343,monthly,bank_transfer,1
CUST-001094,23,110.01,2469.26,1,155,monthly,bank_transfer,0
CUST-001095,5,54.27,292.36,5,64,monthly,auto_pay,1
CUST-001096,60,23.9,1392.32,3,170,monthly,bank_transfer,0
CUST-001097,55,69.46,4079.86,2,398,monthly,auto_pay,0
CUST-001098,3,32.39,98.03,2,493,monthly,bank_transfer,0
CUST-001099,31,43.85,1328.25,2,471,one_year,mailed_check,0
CUST-001100,35,94.71,3450.12,0,300,one_year,auto_pay,0
CUST-001101,34,33.08,1189.2,0,54,monthly,mailed_check,0
CUST-001102,67,100.69,6722.88,3,484,monthly,mailed_check,1
CUST-001103,10,113.69,1119.94,3,84,monthly,bank_transfer,1
CUST-001104,22,80.65,1801.77,0,141,monthly,bank_transfer,0
CUST-001105,13,91.04,1203.68,2,487,monthly,credit_card,1
CUST-001106,17,91.36,1529.97,1,256,two_year,auto_pay,1
CUST-001107,66,119.28,8278.17,0,106,monthly,auto_pay,0
CUST-001108,68,54.15,3608.35,2,256,monthly,bank_transfer,0
CUST-001109,3,36.29,107.85,2,48,one_year,credit_card,0
CUST-001110,46,71.92,3378.01,4,164,monthly,mailed_check,0
CUST-001111,16,73.32,1287.35,0,476,monthly,credit_card,1
CUST-001112,14,37.79,503.74,0,156,monthly,auto_pay,1
CUST-001113,21,81.31,1615.97,2,447,two_year,credit_card,0
CUST-001114,14,21.41,280.37,0,276,monthly,credit_card,1
CUST-001115,35,112.77,4096.5,1,331,one_year,mailed_check,0
CUST-001116,72,46.46,3311.06,0,354,one_year,auto_pay,0
CUST-001117,42,23.96,983.9,4,280,monthly,credit_card,0
CUST-001118,52,30.82,1507.79,2,26,one_year,credit_card,0
CUST-001119,36,44.02,1708.69,3,460,monthly,bank_transfer,1
CUST-001120,1,47.39,46.85,4,242,monthly,auto_pay,0
CUST-001121,6,23.28,142.69,4,331,monthly,bank_transfer,0
CUST-001122,19,47.94,840.27,0,281,two_year,mailed_check,0
CUST-001123,17,39.29,615.56,0,332,monthly,auto_pay,1
CUST-001124,61,57.86,3224.06,3,183,monthly,auto_pay,0
CUST-001125,61,58.52,3475.01,2,423,two_year,bank_transfer,0
CUST-001126,62,53.9,3323.68,0,119,monthly,auto_pay,0
CUST-001127,46,52.79,2304.29,1,330,two_year,mailed_check,0
CUST-001128,40,28.97,1123.96,1,293,one_year,credit_card,0
CUST-001129,47,22.52,953.92,0,256,one_year,auto_pay,0
CUST-001130,29,40.21,1131.36,0,20,one_year,mailed_check,0
CUST-001131,48,95.66,4241.95,4,200,one_year,bank_transfer,0
CUST-001132,57,119.08,6283.09,1,33,monthly,mailed_check,0
CUST-001133,55,112.85,5591.67,2,256,two_year,bank_transfer,0
CUST-001134,44,70.42,3220.18,1,347,two_year,credit_card,0
CUST-001135,4,73.18,317.97,1,266,two_year,mailed_check,0
CUST-001136,52,51.46,2740.97,0,380,one_year,bank_transfer,0
CUST-001137,26,97.39,2327.65,3,186,monthly,mailed_check,1
CUST-001138,54,96.48,5720.13,4,160,monthly,bank_transfer,1
CUST-001139,39,104.43,4460.16,4,229,monthly,bank_transfer,1
CUST-001140,64,109.55,6966.66,2,122,monthly,auto_pay,1
CUST-001141,24,63.43,1402.93,0,402,one_year,bank_transfer,0
CUST-001142,67,96.69,6764.23,4,406,one_year,mailed_check,0
CUST-001143,61,100.64,6705.63,1,214,monthly,credit_card,0
CUST-001144,24,50.85,1288.42,3,398,monthly,credit_card,1
CUST-001145,35,112.92,4050.37,3,22,one_year,credit_card,0
CUST-001146,38,29.43,1143.13,2,85,monthly,bank_transfer,0
CUST-001147,56,119.43,7327.35,3,148,two_year,credit_card,0
CUST-001148,50,97.01,4436.38,1,200,one_year,bank_transfer,1
CUST-001149,62,29.33,1691.01,1,123,monthly,credit_card,0
CUST-001150,27,85.62,2464.69,3,260,monthly,mailed_check,0
CUST-001151,36,23.42,783.28,1,398,one_year,credit_card,0
CUST-001152,31,97.02,2937.42,1,233,monthly,mailed_check,0
CUST-001153,66,99.92,6306.53,3,230,one_year,mailed_check,0
CUST-001154,22,80.24,1674.7,1,39,monthly,auto_pay,1
CUST-001155,42,105.69,4017.92,1,147,monthly,mailed_check,1
CUST-001156,8,29.79,241.48,2,405,monthly,mailed_check,0
CUST-001157,62,47.59,2892.3,0,407,one_year,mailed_check,0
CUST-001158,28,61.42,1737.5,1,61,two_year,auto_pay,0
CUST-001159,24,24.25,559.24,1,19,two_year,auto_pay,0
CUST-001160,42,64.82,2962.81,3,417,monthly,bank_transfer,1
CUST-001161,36,46.52,1705.32,0,95,one_year,auto_pay,0
CUST-001162,61,59.27,3948.97,3,291,monthly,bank_transfer,0
CUST-001163,38,62.51,2304.12,1,415,one_year,credit_card,0
CUST-001164,37,107.94,3596.23,3,395,two_year,mailed_check,0
CUST-001165,7,47.03,347.73,1,279,monthly,auto_pay,0
CUST-001166,1,109.37,116.53,0,194,two_year,auto_pay,0
CUST-001167,29,62.6,1655.17,3,389,monthly,bank_transfer,0
CUST-001168,72,52.78,3895.44,2,350,monthly,mailed_check,0
CUST-001169,66,70.25,4785.81,0,420,monthly,auto_pay,0
CUST-001170,45,61.77,2582.7,1,261,two_year,credit_card,0
CUST-001171,46,45.74,2126.14,0,471,monthly,mailed_check,0
CUST-001172,28,70.27,1866.51,0,387,one_year,mailed_check,0
CUST-001173,12,35.18,381.33,0,41,monthly,mailed_check,0
CUST-001174,0,55.19,0.0,2,154,one_year,bank_transfer,0
CUST-001175,24,76.58,1834.87,1,401,one_year,credit_card,0
CUST-001176,23,61.34,1490.31,1,66,monthly,credit_card,1
CUST-001177,13,102.39,1390.41,3,357,one_year,auto_pay,0
CUST-001178,18,45.67,903.23,1,176,one_year,mailed_check,0
CUST-001179,1,116.98,115.53,1,111,monthly,credit_card,1
CUST-001180,44,98.47,4269.9,4,274,monthly,auto_pay,1
CUST-001181,67,116.76,7481.46,1,466,monthly,credit_card,0
CUST-001182,50,103.81,5320.42,2,449,two_year,mailed_check,0
CUST-001183,32,34.21,1091.68,1,208,one_year,credit_card,0
CUST-001184,30,72.65,2279.22,0,11,one_year,mailed_check,0
CUST-001185,22,37.0,790.64,3,444,one_year,credit_card,0
CUST-001186,10,101.82,943.03,1,449,one_year,bank_transfer,1
CUST-001187,43,78.42,3616.49,0,306,monthly,auto_pay,0
CUST-001188,41,46.34,2024.59,1,317,monthly,mailed_check,0
CUST-001189,0,112.96,0.0,1,268,one_year,bank_transfer,0
CUST-001190,30,31.52,981.6,1,16,monthly,mailed_check,0
CUST-001191,20,76.39,1525.48,3,88,monthly,credit_card,1
CUST-001192,12,92.1,1162.89,1,80,one_year,bank_transfer,1
CUST-001193,51,25.88,1290.88,2,458,two_year,mailed_check,0
CUST-001194,38,79.79,3053.63,0,34,one_year,bank_transfer,1
CUST-001195,46,101.59,4259.86,3,282,monthly,auto_pay,1
CUST-001196,52,26.75,1300.56,2,187,two_year,bank_transfer,0
CUST-001197,71,71.22,5341.58,1,12,monthly,bank_transfer,0
CUST-001198,58,45.86,2596.88,1,460,monthly,mailed_check,0
CUST-001199,45,86.29,3522.01,2,18,two_year,auto_pay,0
CUST-001200,64,31.87,1904.1,2,429,one_year,auto_pay,0
CUST-001201,34,113.71,3797.79,1,391,two_year,auto_pay,0
CUST-001202,71,109.47,8111.11,1,398,one_year,mailed_check,0
CUST-001203,55,38.6,2065.04,2,89,one_year,bank_transfer,0
CUST-001204,47,52.33,2580.12,1,441,monthly,mailed_check,0
CUST-001205,65,78.76,5486.01,1,303,monthly,auto_pay,0
CUST-001206,37,91.81,3289.04,2,206,two_year,mailed_check,0
CUST-001207,52,64.27,3542.81,0,343,two_year,mailed_check,0
CUST-001208,20,35.63,659.42,1,177,monthly,credit_card,1
CUST-001209,70,30.42,2093.32,0,146,monthly,bank_transfer,0
CUST-001210,45,119.98,4964.54,0,151,monthly,bank_transfer,0
CUST-001211,57,65.54,3401.45,1,288,monthly,bank_transfer,1
CUST-001212,33,107.25,3231.0,1,304,two_year,bank_transfer,0
CUST-001213,63,68.24,3959.28,1,127,monthly,credit_card,0
CUST-001214,5,112.24,598.88,2,130,monthly,mailed_check,1
CUST-001215,8,28.78,232.25,0,473,two_year,mailed_check,0
CUST-001216,37,31.4,1265.76,3,262,monthly,auto_pay,1
CUST-001217,53,112.96,6032.38,2,431,monthly,bank_transfer,0
CUST-001218,59,114.75,6944.53,2,171,monthly,mailed_check,0
CUST-001219,32,51.47,1543.11,2,151,monthly,bank_transfer,0
CUST-001220,47,55.52,2630.62,1,148,monthly,bank_transfer,0
CUST-001221,40,65.25,2550.13,2,269,monthly,mailed_check,0
CUST-001222,70,61.62,4685.59,0,391,monthly,mailed_check,0
CUST-001223,47,39.0,1992.08,4,255,monthly,auto_pay,0
CUST-001224,30,109.84,3096.5,4,154,monthly,credit_card,1
CUST-001225,70,45.33,3249.34,0,480,monthly,credit_card,0
CUST-001226,7,90.53,651.22,1,290,two_year,mailed_check,0
CUST-001227,71,26.72,1920.85,0,203,monthly,bank_transfer,0
CUST-001228,11,23.88,242.94,3,14,monthly,auto_pay,1
CUST-001229,21,85.37,1847.99,3,285,two_year,bank_transfer,0
CUST-001230,59,53.9,3370.32,1,314,monthly,bank_transfer,0
CUST-001231,53,85.55,4393.8,0,465,monthly,mailed_check,0
CUST-001232,70,29.4,2063.99,0,123,one_year,auto_pay,0
CUST-001233,54,114.99,5732.98,5,89,one_year,bank_transfer,0
CUST-001234,46,94.85,4738.93,3,499,monthly,bank_transfer,0
